store,sku,date,amount_miss_sales
3245,100630105000002,2021-12-30,0
35,100630105000002,2021-12-30,0
36,100630105000002,2021-12-30,0
37,100630105000002,2021-12-30,0
4,100630105000002,2021-12-30,0
4104,100630105000002,2021-12-30,1
4123,100630105000002,2021-12-30,0
4129,100630105000002,2021-12-30,0
4133,100630105000002,2021-12-30,0
4134,100630105000002,2021-12-30,0
42,100630105000002,2021-12-30,0
43,100630105000002,2021-12-30,0
44,100630105000002,2021-12-30,0
45,100630105000002,2021-12-30,0
46,100630105000002,2021-12-30,0
47,100630105000002,2021-12-30,0
4803,100630105000002,2021-12-30,1
4805,100630105000002,2021-12-30,0
4904,100630105000002,2021-12-30,0
4906,100630105000002,2021-12-30,0
5,100630105000002,2021-12-30,0
50,100630105000002,2021-12-30,0
51,100630105000002,2021-12-30,0
52,100630105000002,2021-12-30,0
55,100630105000002,2021-12-30,0
56,100630105000002,2021-12-30,0
57,100630105000002,2021-12-30,0
61,100630105000002,2021-12-30,0
63,100630105000002,2021-12-30,0
64,100630105000002,2021-12-30,0
67,100630105000002,2021-12-30,0
68,100630105000002,2021-12-30,0
69,100630105000002,2021-12-30,2
7,100630105000002,2021-12-30,0
73,100630105000002,2021-12-30,0
74,100630105000002,2021-12-30,0
76,100630105000002,2021-12-30,1
79,100630105000002,2021-12-30,0
8,100630105000002,2021-12-30,0
81,100630105000002,2021-12-30,0
82,100630105000002,2021-12-30,1
84,100630105000002,2021-12-30,0
85,100630105000002,2021-12-30,0
88,100630105000002,2021-12-30,0
89,100630105000002,2021-12-30,0
90,100630105000002,2021-12-30,0
91,100630105000002,2021-12-30,3
95,100630105000002,2021-12-30,0
96,100630105000002,2021-12-30,1
99,100630105000002,2021-12-30,1
220,100630105000002,2021-12-30,0
225,100630105000002,2021-12-30,0
10,100630105000002,2021-12-31,0
100,100630105000002,2021-12-31,1
104,100630105000002,2021-12-31,1
105,100630105000002,2021-12-31,0
106,100630105000002,2021-12-31,0
109,100630105000002,2021-12-31,2
11,100630105000002,2021-12-31,0
114,100630105000002,2021-12-31,0
117,100630105000002,2021-12-31,0
119,100630105000002,2021-12-31,0
121,100630105000002,2021-12-31,0
122,100630105000002,2021-12-31,0
123,100630105000002,2021-12-31,0
130,100630105000002,2021-12-31,0
133,100630105000002,2021-12-31,0
135,100630105000002,2021-12-31,0
136,100630105000002,2021-12-31,0
141,100630105000002,2021-12-31,1
143,100630105000002,2021-12-31,0
144,100630105000002,2021-12-31,0
147,100630105000002,2021-12-31,0
149,100630105000002,2021-12-31,0
15,100630105000002,2021-12-31,0
150,100630105000002,2021-12-31,0
152,100630105000002,2021-12-31,0
156,100630105000002,2021-12-31,0
159,100630105000002,2021-12-31,0
160,100630105000002,2021-12-31,0
162,100630105000002,2021-12-31,0
163,100630105000002,2021-12-31,0
164,100630105000002,2021-12-31,0
166,100630105000002,2021-12-31,0
167,100630105000002,2021-12-31,0
168,100630105000002,2021-12-31,0
170,100630105000002,2021-12-31,1
171,100630105000002,2021-12-31,0
172,100630105000002,2021-12-31,0
173,100630105000002,2021-12-31,0
174,100630105000002,2021-12-31,0
175,100630105000002,2021-12-31,0
179,100630105000002,2021-12-31,1
18,100630105000002,2021-12-31,2
180,100630105000002,2021-12-31,0
181,100630105000002,2021-12-31,0
182,100630105000002,2021-12-31,0
183,100630105000002,2021-12-31,0
184,100630105000002,2021-12-31,0
185,100630105000002,2021-12-31,0
186,100630105000002,2021-12-31,0
188,100630105000002,2021-12-31,0
189,100630105000002,2021-12-31,0
201,100630105000002,2021-12-31,0
202,100630105000002,2021-12-31,0
203,100630105000002,2021-12-31,0
21,100630105000002,2021-12-31,0
213,100630105000002,2021-12-31,0
214,100630105000002,2021-12-31,0
215,100630105000002,2021-12-31,0
216,100630105000002,2021-12-31,0
217,100630105000002,2021-12-31,0
218,100630105000002,2021-12-31,0
219,100630105000002,2021-12-31,0
22,100630105000002,2021-12-31,0
221,100630105000002,2021-12-31,0
26,100630105000002,2021-12-31,0
27,100630105000002,2021-12-31,0
28,100630105000002,2021-12-31,0
29,100630105000002,2021-12-31,0
3,100630105000002,2021-12-31,0
3005,100630105000002,2021-12-31,0
3202,100630105000002,2021-12-31,0
3205,100630105000002,2021-12-31,0
3208,100630105000002,2021-12-31,0
3245,100630105000002,2021-12-31,0
35,100630105000002,2021-12-31,0
36,100630105000002,2021-12-31,0
37,100630105000002,2021-12-31,0
4,100630105000002,2021-12-31,0
4104,100630105000002,2021-12-31,1
4123,100630105000002,2021-12-31,0
4129,100630105000002,2021-12-31,0
4133,100630105000002,2021-12-31,0
4134,100630105000002,2021-12-31,0
42,100630105000002,2021-12-31,0
43,100630105000002,2021-12-31,0
44,100630105000002,2021-12-31,0
45,100630105000002,2021-12-31,0
46,100630105000002,2021-12-31,0
47,100630105000002,2021-12-31,0
4803,100630105000002,2021-12-31,1
4805,100630105000002,2021-12-31,0
4904,100630105000002,2021-12-31,0
4906,100630105000002,2021-12-31,0
5,100630105000002,2021-12-31,0
50,100630105000002,2021-12-31,0
51,100630105000002,2021-12-31,0
52,100630105000002,2021-12-31,0
55,100630105000002,2021-12-31,0
56,100630105000002,2021-12-31,0
57,100630105000002,2021-12-31,0
61,100630105000002,2021-12-31,0
63,100630105000002,2021-12-31,0
64,100630105000002,2021-12-31,0
67,100630105000002,2021-12-31,0
68,100630105000002,2021-12-31,0
69,100630105000002,2021-12-31,2
7,100630105000002,2021-12-31,0
73,100630105000002,2021-12-31,0
74,100630105000002,2021-12-31,0
76,100630105000002,2021-12-31,1
79,100630105000002,2021-12-31,0
8,100630105000002,2021-12-31,0
81,100630105000002,2021-12-31,0
82,100630105000002,2021-12-31,1
84,100630105000002,2021-12-31,0
85,100630105000002,2021-12-31,0
88,100630105000002,2021-12-31,0
89,100630105000002,2021-12-31,0
90,100630105000002,2021-12-31,0
91,100630105000002,2021-12-31,3
95,100630105000002,2021-12-31,0
96,100630105000002,2021-12-31,1
99,100630105000002,2021-12-31,1
220,100630105000002,2021-12-31,0
225,100630105000002,2021-12-31,0
10,100630105000002,2022-01-01,0
100,100630105000002,2022-01-01,1
104,100630105000002,2022-01-01,1
105,100630105000002,2022-01-01,0
106,100630105000002,2022-01-01,0
109,100630105000002,2022-01-01,2
11,100630105000002,2022-01-01,0
114,100630105000002,2022-01-01,0
117,100630105000002,2022-01-01,0
119,100630105000002,2022-01-01,0
121,100630105000002,2022-01-01,0
122,100630105000002,2022-01-01,0
123,100630105000002,2022-01-01,0
130,100630105000002,2022-01-01,0
133,100630105000002,2022-01-01,0
135,100630105000002,2022-01-01,0
136,100630105000002,2022-01-01,0
141,100630105000002,2022-01-01,1
143,100630105000002,2022-01-01,0
144,100630105000002,2022-01-01,0
147,100630105000002,2022-01-01,0
149,100630105000002,2022-01-01,0
15,100630105000002,2022-01-01,0
150,100630105000002,2022-01-01,0
152,100630105000002,2022-01-01,0
156,100630105000002,2022-01-01,0
159,100630105000002,2022-01-01,0
160,100630105000002,2022-01-01,0
162,100630105000002,2022-01-01,0
163,100630105000002,2022-01-01,0
164,100630105000002,2022-01-01,0
166,100630105000002,2022-01-01,0
167,100630105000002,2022-01-01,0
168,100630105000002,2022-01-01,0
170,100630105000002,2022-01-01,1
171,100630105000002,2022-01-01,0
172,100630105000002,2022-01-01,0
173,100630105000002,2022-01-01,0
174,100630105000002,2022-01-01,0
175,100630105000002,2022-01-01,0
179,100630105000002,2022-01-01,1
18,100630105000002,2022-01-01,2
180,100630105000002,2022-01-01,0
181,100630105000002,2022-01-01,0
182,100630105000002,2022-01-01,0
183,100630105000002,2022-01-01,0
184,100630105000002,2022-01-01,0
185,100630105000002,2022-01-01,0
186,100630105000002,2022-01-01,0
188,100630105000002,2022-01-01,0
189,100630105000002,2022-01-01,0
201,100630105000002,2022-01-01,0
202,100630105000002,2022-01-01,0
203,100630105000002,2022-01-01,0
21,100630105000002,2022-01-01,0
213,100630105000002,2022-01-01,0
214,100630105000002,2022-01-01,0
215,100630105000002,2022-01-01,0
216,100630105000002,2022-01-01,0
217,100630105000002,2022-01-01,0
218,100630105000002,2022-01-01,0
219,100630105000002,2022-01-01,0
22,100630105000002,2022-01-01,0
221,100630105000002,2022-01-01,0
26,100630105000002,2022-01-01,0
27,100630105000002,2022-01-01,0
28,100630105000002,2022-01-01,0
29,100630105000002,2022-01-01,0
3,100630105000002,2022-01-01,0
3005,100630105000002,2022-01-01,0
3202,100630105000002,2022-01-01,0
3205,100630105000002,2022-01-01,0
3208,100630105000002,2022-01-01,0
3245,100630105000002,2022-01-01,0
35,100630105000002,2022-01-01,0
36,100630105000002,2022-01-01,0
37,100630105000002,2022-01-01,0
4,100630105000002,2022-01-01,0
4104,100630105000002,2022-01-01,1
4123,100630105000002,2022-01-01,0
4129,100630105000002,2022-01-01,0
4133,100630105000002,2022-01-01,0
4134,100630105000002,2022-01-01,0
42,100630105000002,2022-01-01,0
43,100630105000002,2022-01-01,0
44,100630105000002,2022-01-01,0
45,100630105000002,2022-01-01,0
46,100630105000002,2022-01-01,0
47,100630105000002,2022-01-01,0
4803,100630105000002,2022-01-01,1
4805,100630105000002,2022-01-01,0
4904,100630105000002,2022-01-01,0
4906,100630105000002,2022-01-01,0
5,100630105000002,2022-01-01,0
50,100630105000002,2022-01-01,0
51,100630105000002,2022-01-01,0
52,100630105000002,2022-01-01,0
55,100630105000002,2022-01-01,0
56,100630105000002,2022-01-01,0
57,100630105000002,2022-01-01,0
61,100630105000002,2022-01-01,0
63,100630105000002,2022-01-01,0
64,100630105000002,2022-01-01,0
67,100630105000002,2022-01-01,0
68,100630105000002,2022-01-01,0
69,100630105000002,2022-01-01,2
7,100630105000002,2022-01-01,0
73,100630105000002,2022-01-01,0
74,100630105000002,2022-01-01,0
76,100630105000002,2022-01-01,1
79,100630105000002,2022-01-01,0
8,100630105000002,2022-01-01,0
81,100630105000002,2022-01-01,0
82,100630105000002,2022-01-01,1
84,100630105000002,2022-01-01,0
85,100630105000002,2022-01-01,0
88,100630105000002,2022-01-01,0
89,100630105000002,2022-01-01,0
90,100630105000002,2022-01-01,0
91,100630105000002,2022-01-01,3
95,100630105000002,2022-01-01,0
96,100630105000002,2022-01-01,1
99,100630105000002,2022-01-01,1
220,100630105000002,2022-01-01,0
225,100630105000002,2022-01-01,0
10,100630105000002,2022-01-02,0
100,100630105000002,2022-01-02,1
104,100630105000002,2022-01-02,1
105,100630105000002,2022-01-02,0
106,100630105000002,2022-01-02,0
109,100630105000002,2022-01-02,2
11,100630105000002,2022-01-02,0
114,100630105000002,2022-01-02,0
117,100630105000002,2022-01-02,0
119,100630105000002,2022-01-02,0
121,100630105000002,2022-01-02,0
122,100630105000002,2022-01-02,0
123,100630105000002,2022-01-02,0
130,100630105000002,2022-01-02,0
133,100630105000002,2022-01-02,0
135,100630105000002,2022-01-02,0
136,100630105000002,2022-01-02,0
141,100630105000002,2022-01-02,1
143,100630105000002,2022-01-02,0
144,100630105000002,2022-01-02,0
147,100630105000002,2022-01-02,0
149,100630105000002,2022-01-02,0
15,100630105000002,2022-01-02,0
150,100630105000002,2022-01-02,0
152,100630105000002,2022-01-02,0
156,100630105000002,2022-01-02,0
159,100630105000002,2022-01-02,0
160,100630105000002,2022-01-02,0
162,100630105000002,2022-01-02,0
163,100630105000002,2022-01-02,0
164,100630105000002,2022-01-02,0
166,100630105000002,2022-01-02,0
167,100630105000002,2022-01-02,0
168,100630105000002,2022-01-02,0
170,100630105000002,2022-01-02,1
171,100630105000002,2022-01-02,0
172,100630105000002,2022-01-02,0
173,100630105000002,2022-01-02,0
174,100630105000002,2022-01-02,0
175,100630105000002,2022-01-02,0
179,100630105000002,2022-01-02,1
18,100630105000002,2022-01-02,2
180,100630105000002,2022-01-02,0
181,100630105000002,2022-01-02,0
182,100630105000002,2022-01-02,0
183,100630105000002,2022-01-02,0
184,100630105000002,2022-01-02,0
185,100630105000002,2022-01-02,0
186,100630105000002,2022-01-02,0
188,100630105000002,2022-01-02,0
189,100630105000002,2022-01-02,0
201,100630105000002,2022-01-02,0
202,100630105000002,2022-01-02,0
203,100630105000002,2022-01-02,0
21,100630105000002,2022-01-02,0
213,100630105000002,2022-01-02,0
214,100630105000002,2022-01-02,0
215,100630105000002,2022-01-02,0
216,100630105000002,2022-01-02,0
217,100630105000002,2022-01-02,0
218,100630105000002,2022-01-02,0
219,100630105000002,2022-01-02,0
22,100630105000002,2022-01-02,0
221,100630105000002,2022-01-02,0
26,100630105000002,2022-01-02,0
27,100630105000002,2022-01-02,0
28,100630105000002,2022-01-02,0
29,100630105000002,2022-01-02,0
3,100630105000002,2022-01-02,0
3005,100630105000002,2022-01-02,0
3202,100630105000002,2022-01-02,0
3205,100630105000002,2022-01-02,0
3208,100630105000002,2022-01-02,0
3245,100630105000002,2022-01-02,0
35,100630105000002,2022-01-02,0
36,100630105000002,2022-01-02,0
37,100630105000002,2022-01-02,0
