store,sku,date,stock
217,100630105000002,2020-09-08,9
218,100630105000002,2020-09-08,6
219,100630105000002,2020-09-08,9
22,100630105000002,2020-09-08,10
221,100630105000002,2020-09-08,10
26,100630105000002,2020-09-08,6
27,100630105000002,2020-09-08,9
28,100630105000002,2020-09-08,5
29,100630105000002,2020-09-08,9
3,100630105000002,2020-09-08,9
3005,100630105000002,2020-09-08,10
3202,100630105000002,2020-09-08,9
3205,100630105000002,2020-09-08,9
3208,100630105000002,2020-09-08,10
3245,100630105000002,2020-09-08,5
35,100630105000002,2020-09-08,5
36,100630105000002,2020-09-08,5
37,100630105000002,2020-09-08,11
4,100630105000002,2020-09-08,9
4104,100630105000002,2020-09-08,11
4123,100630105000002,2020-09-08,10
4129,100630105000002,2020-09-08,10
4133,100630105000002,2020-09-08,9
4134,100630105000002,2020-09-08,9
42,100630105000002,2020-09-08,20
43,100630105000002,2020-09-08,6
44,100630105000002,2020-09-08,6
45,100630105000002,2020-09-08,6
46,100630105000002,2020-09-08,9
47,100630105000002,2020-09-08,10
4803,100630105000002,2020-09-08,9
4805,100630105000002,2020-09-08,10
4904,100630105000002,2020-09-08,10
4906,100630105000002,2020-09-08,19
5,100630105000002,2020-09-08,11
50,100630105000002,2020-09-08,10
51,100630105000002,2020-09-08,10
52,100630105000002,2020-09-08,6
55,100630105000002,2020-09-08,6
56,100630105000002,2020-09-08,5
57,100630105000002,2020-09-08,10
61,100630105000002,2020-09-08,5
63,100630105000002,2020-09-08,9
64,100630105000002,2020-09-08,9
67,100630105000002,2020-09-08,11
68,100630105000002,2020-09-08,9
69,100630105000002,2020-09-08,10
7,100630105000002,2020-09-08,11
73,100630105000002,2020-09-08,9
74,100630105000002,2020-09-08,5
76,100630105000002,2020-09-08,19
79,100630105000002,2020-09-08,9
8,100630105000002,2020-09-08,11
81,100630105000002,2020-09-08,6
82,100630105000002,2020-09-08,20
84,100630105000002,2020-09-08,6
85,100630105000002,2020-09-08,5
88,100630105000002,2020-09-08,10
89,100630105000002,2020-09-08,11
90,100630105000002,2020-09-08,10
91,100630105000002,2020-09-08,6
95,100630105000002,2020-09-08,9
96,100630105000002,2020-09-08,20
99,100630105000002,2020-09-08,6
220,100630105000002,2020-09-08,10
225,100630105000002,2020-09-08,10
VZ01,100630105000002,2020-09-08,2024
10,100630105000002,2020-09-09,6
100,100630105000002,2020-09-09,25
104,100630105000002,2020-09-09,9
105,100630105000002,2020-09-09,9
106,100630105000002,2020-09-09,9
109,100630105000002,2020-09-09,20
11,100630105000002,2020-09-09,20
114,100630105000002,2020-09-09,6
117,100630105000002,2020-09-09,9
119,100630105000002,2020-09-09,6
121,100630105000002,2020-09-09,9
122,100630105000002,2020-09-09,5
123,100630105000002,2020-09-09,6
130,100630105000002,2020-09-09,9
133,100630105000002,2020-09-09,10
135,100630105000002,2020-09-09,6
136,100630105000002,2020-09-09,9
141,100630105000002,2020-09-09,10
143,100630105000002,2020-09-09,20
144,100630105000002,2020-09-09,11
147,100630105000002,2020-09-09,6
149,100630105000002,2020-09-09,5
15,100630105000002,2020-09-09,10
150,100630105000002,2020-09-09,6
152,100630105000002,2020-09-09,9
156,100630105000002,2020-09-09,9
159,100630105000002,2020-09-09,9
160,100630105000002,2020-09-09,10
162,100630105000002,2020-09-09,9
163,100630105000002,2020-09-09,5
164,100630105000002,2020-09-09,11
166,100630105000002,2020-09-09,9
167,100630105000002,2020-09-09,10
168,100630105000002,2020-09-09,6
170,100630105000002,2020-09-09,6
171,100630105000002,2020-09-09,9
172,100630105000002,2020-09-09,6
173,100630105000002,2020-09-09,10
174,100630105000002,2020-09-09,6
175,100630105000002,2020-09-09,6
179,100630105000002,2020-09-09,10
18,100630105000002,2020-09-09,6
180,100630105000002,2020-09-09,9
181,100630105000002,2020-09-09,9
182,100630105000002,2020-09-09,9
183,100630105000002,2020-09-09,20
184,100630105000002,2020-09-09,6
185,100630105000002,2020-09-09,6
186,100630105000002,2020-09-09,9
188,100630105000002,2020-09-09,6
189,100630105000002,2020-09-09,6
201,100630105000002,2020-09-09,6
202,100630105000002,2020-09-09,10
203,100630105000002,2020-09-09,6
21,100630105000002,2020-09-09,9
213,100630105000002,2020-09-09,6
214,100630105000002,2020-09-09,9
215,100630105000002,2020-09-09,9
216,100630105000002,2020-09-09,6
217,100630105000002,2020-09-09,9
218,100630105000002,2020-09-09,6
219,100630105000002,2020-09-09,9
22,100630105000002,2020-09-09,10
221,100630105000002,2020-09-09,10
26,100630105000002,2020-09-09,6
27,100630105000002,2020-09-09,9
28,100630105000002,2020-09-09,5
29,100630105000002,2020-09-09,9
3,100630105000002,2020-09-09,9
3005,100630105000002,2020-09-09,10
3202,100630105000002,2020-09-09,9
3205,100630105000002,2020-09-09,9
3208,100630105000002,2020-09-09,10
3245,100630105000002,2020-09-09,5
35,100630105000002,2020-09-09,5
36,100630105000002,2020-09-09,5
37,100630105000002,2020-09-09,11
4,100630105000002,2020-09-09,9
4104,100630105000002,2020-09-09,11
4123,100630105000002,2020-09-09,10
4129,100630105000002,2020-09-09,10
4133,100630105000002,2020-09-09,9
4134,100630105000002,2020-09-09,9
42,100630105000002,2020-09-09,20
43,100630105000002,2020-09-09,6
44,100630105000002,2020-09-09,6
45,100630105000002,2020-09-09,6
46,100630105000002,2020-09-09,9
47,100630105000002,2020-09-09,10
4803,100630105000002,2020-09-09,9
4805,100630105000002,2020-09-09,10
4904,100630105000002,2020-09-09,10
4906,100630105000002,2020-09-09,19
5,100630105000002,2020-09-09,11
50,100630105000002,2020-09-09,10
51,100630105000002,2020-09-09,10
52,100630105000002,2020-09-09,6
55,100630105000002,2020-09-09,6
56,100630105000002,2020-09-09,5
57,100630105000002,2020-09-09,10
61,100630105000002,2020-09-09,5
63,100630105000002,2020-09-09,9
64,100630105000002,2020-09-09,9
67,100630105000002,2020-09-09,11
68,100630105000002,2020-09-09,9
69,100630105000002,2020-09-09,10
7,100630105000002,2020-09-09,11
73,100630105000002,2020-09-09,9
74,100630105000002,2020-09-09,5
76,100630105000002,2020-09-09,19
79,100630105000002,2020-09-09,9
8,100630105000002,2020-09-09,11
81,100630105000002,2020-09-09,6
82,100630105000002,2020-09-09,20
84,100630105000002,2020-09-09,6
85,100630105000002,2020-09-09,5
88,100630105000002,2020-09-09,10
89,100630105000002,2020-09-09,11
90,100630105000002,2020-09-09,10
91,100630105000002,2020-09-09,6
95,100630105000002,2020-09-09,9
96,100630105000002,2020-09-09,20
99,100630105000002,2020-09-09,6
220,100630105000002,2020-09-09,10
225,100630105000002,2020-09-09,10
VZ01,100630105000002,2020-09-09,2024
10,100630105000002,2020-09-10,6
100,100630105000002,2020-09-10,25
104,100630105000002,2020-09-10,9
105,100630105000002,2020-09-10,9
106,100630105000002,2020-09-10,9
109,100630105000002,2020-09-10,20
11,100630105000002,2020-09-10,20
114,100630105000002,2020-09-10,6
117,100630105000002,2020-09-10,9
119,100630105000002,2020-09-10,6
121,100630105000002,2020-09-10,9
122,100630105000002,2020-09-10,5
123,100630105000002,2020-09-10,6
130,100630105000002,2020-09-10,9
133,100630105000002,2020-09-10,10
135,100630105000002,2020-09-10,6
136,100630105000002,2020-09-10,9
141,100630105000002,2020-09-10,10
143,100630105000002,2020-09-10,20
144,100630105000002,2020-09-10,11
147,100630105000002,2020-09-10,6
149,100630105000002,2020-09-10,5
15,100630105000002,2020-09-10,10
150,100630105000002,2020-09-10,6
152,100630105000002,2020-09-10,9
156,100630105000002,2020-09-10,9
159,100630105000002,2020-09-10,9
160,100630105000002,2020-09-10,10
162,100630105000002,2020-09-10,9
163,100630105000002,2020-09-10,5
164,100630105000002,2020-09-10,11
166,100630105000002,2020-09-10,9
167,100630105000002,2020-09-10,10
168,100630105000002,2020-09-10,6
170,100630105000002,2020-09-10,6
171,100630105000002,2020-09-10,9
172,100630105000002,2020-09-10,6
173,100630105000002,2020-09-10,10
174,100630105000002,2020-09-10,6
175,100630105000002,2020-09-10,6
179,100630105000002,2020-09-10,10
18,100630105000002,2020-09-10,6
180,100630105000002,2020-09-10,9
181,100630105000002,2020-09-10,9
182,100630105000002,2020-09-10,9
183,100630105000002,2020-09-10,20
184,100630105000002,2020-09-10,6
185,100630105000002,2020-09-10,6
186,100630105000002,2020-09-10,9
188,100630105000002,2020-09-10,6
189,100630105000002,2020-09-10,6
201,100630105000002,2020-09-10,6
202,100630105000002,2020-09-10,10
203,100630105000002,2020-09-10,6
21,100630105000002,2020-09-10,9
213,100630105000002,2020-09-10,6
214,100630105000002,2020-09-10,9
215,100630105000002,2020-09-10,9
216,100630105000002,2020-09-10,6
217,100630105000002,2020-09-10,9
218,100630105000002,2020-09-10,6
219,100630105000002,2020-09-10,9
22,100630105000002,2020-09-10,10
221,100630105000002,2020-09-10,10
26,100630105000002,2020-09-10,6
27,100630105000002,2020-09-10,9
28,100630105000002,2020-09-10,5
29,100630105000002,2020-09-10,9
3,100630105000002,2020-09-10,9
3005,100630105000002,2020-09-10,10
3202,100630105000002,2020-09-10,9
3205,100630105000002,2020-09-10,9
3208,100630105000002,2020-09-10,10
3245,100630105000002,2020-09-10,5
35,100630105000002,2020-09-10,5
36,100630105000002,2020-09-10,5
37,100630105000002,2020-09-10,11
4,100630105000002,2020-09-10,9
4104,100630105000002,2020-09-10,11
4123,100630105000002,2020-09-10,10
4129,100630105000002,2020-09-10,10
4133,100630105000002,2020-09-10,9
4134,100630105000002,2020-09-10,9
42,100630105000002,2020-09-10,20
43,100630105000002,2020-09-10,6
44,100630105000002,2020-09-10,6
45,100630105000002,2020-09-10,6
46,100630105000002,2020-09-10,9
47,100630105000002,2020-09-10,10
4803,100630105000002,2020-09-10,9
4805,100630105000002,2020-09-10,10
4904,100630105000002,2020-09-10,10
4906,100630105000002,2020-09-10,19
5,100630105000002,2020-09-10,11
50,100630105000002,2020-09-10,10
51,100630105000002,2020-09-10,10
52,100630105000002,2020-09-10,6
55,100630105000002,2020-09-10,6
56,100630105000002,2020-09-10,5
57,100630105000002,2020-09-10,10
61,100630105000002,2020-09-10,5
63,100630105000002,2020-09-10,9
64,100630105000002,2020-09-10,9
67,100630105000002,2020-09-10,11
68,100630105000002,2020-09-10,9
69,100630105000002,2020-09-10,10
7,100630105000002,2020-09-10,11
73,100630105000002,2020-09-10,9
74,100630105000002,2020-09-10,5
76,100630105000002,2020-09-10,19
79,100630105000002,2020-09-10,9
8,100630105000002,2020-09-10,11
81,100630105000002,2020-09-10,6
82,100630105000002,2020-09-10,20
84,100630105000002,2020-09-10,6
85,100630105000002,2020-09-10,5
88,100630105000002,2020-09-10,10
89,100630105000002,2020-09-10,11
90,100630105000002,2020-09-10,10
91,100630105000002,2020-09-10,6
95,100630105000002,2020-09-10,9
96,100630105000002,2020-09-10,20
99,100630105000002,2020-09-10,6
220,100630105000002,2020-09-10,10
225,100630105000002,2020-09-10,10
VZ01,100630105000002,2020-09-10,2024
10,100630105000002,2020-09-11,6
100,100630105000002,2020-09-11,25
104,100630105000002,2020-09-11,9
105,100630105000002,2020-09-11,9
106,100630105000002,2020-09-11,9
109,100630105000002,2020-09-11,20
11,100630105000002,2020-09-11,18
114,100630105000002,2020-09-11,6
117,100630105000002,2020-09-11,9
119,100630105000002,2020-09-11,6
121,100630105000002,2020-09-11,9
122,100630105000002,2020-09-11,5
123,100630105000002,2020-09-11,6
130,100630105000002,2020-09-11,9
133,100630105000002,2020-09-11,10
135,100630105000002,2020-09-11,6
136,100630105000002,2020-09-11,9
141,100630105000002,2020-09-11,10
143,100630105000002,2020-09-11,20
144,100630105000002,2020-09-11,10
147,100630105000002,2020-09-11,6
149,100630105000002,2020-09-11,5
15,100630105000002,2020-09-11,10
150,100630105000002,2020-09-11,6
152,100630105000002,2020-09-11,9
156,100630105000002,2020-09-11,9
159,100630105000002,2020-09-11,9
160,100630105000002,2020-09-11,10
162,100630105000002,2020-09-11,9
163,100630105000002,2020-09-11,5
164,100630105000002,2020-09-11,11
166,100630105000002,2020-09-11,9
167,100630105000002,2020-09-11,10
168,100630105000002,2020-09-11,6
170,100630105000002,2020-09-11,6
171,100630105000002,2020-09-11,9
172,100630105000002,2020-09-11,6
173,100630105000002,2020-09-11,10
174,100630105000002,2020-09-11,6
175,100630105000002,2020-09-11,6
179,100630105000002,2020-09-11,10
18,100630105000002,2020-09-11,6
180,100630105000002,2020-09-11,9
181,100630105000002,2020-09-11,9
182,100630105000002,2020-09-11,9
183,100630105000002,2020-09-11,20
184,100630105000002,2020-09-11,6
185,100630105000002,2020-09-11,6
186,100630105000002,2020-09-11,9
188,100630105000002,2020-09-11,6
189,100630105000002,2020-09-11,6
201,100630105000002,2020-09-11,6
202,100630105000002,2020-09-11,10
203,100630105000002,2020-09-11,6
21,100630105000002,2020-09-11,9
213,100630105000002,2020-09-11,6
214,100630105000002,2020-09-11,9
215,100630105000002,2020-09-11,9
216,100630105000002,2020-09-11,6
217,100630105000002,2020-09-11,9
218,100630105000002,2020-09-11,6
219,100630105000002,2020-09-11,9
22,100630105000002,2020-09-11,10
221,100630105000002,2020-09-11,10
26,100630105000002,2020-09-11,6
27,100630105000002,2020-09-11,9
28,100630105000002,2020-09-11,5
29,100630105000002,2020-09-11,8
3,100630105000002,2020-09-11,9
3005,100630105000002,2020-09-11,10
3202,100630105000002,2020-09-11,9
3205,100630105000002,2020-09-11,9
3208,100630105000002,2020-09-11,10
3245,100630105000002,2020-09-11,5
35,100630105000002,2020-09-11,5
36,100630105000002,2020-09-11,5
37,100630105000002,2020-09-11,11
4,100630105000002,2020-09-11,9
4104,100630105000002,2020-09-11,11
4123,100630105000002,2020-09-11,10
4129,100630105000002,2020-09-11,10
4133,100630105000002,2020-09-11,9
4134,100630105000002,2020-09-11,9
42,100630105000002,2020-09-11,20
43,100630105000002,2020-09-11,6
44,100630105000002,2020-09-11,6
45,100630105000002,2020-09-11,6
46,100630105000002,2020-09-11,9
47,100630105000002,2020-09-11,10
4803,100630105000002,2020-09-11,9
4805,100630105000002,2020-09-11,10
4904,100630105000002,2020-09-11,10
4906,100630105000002,2020-09-11,19
5,100630105000002,2020-09-11,11
50,100630105000002,2020-09-11,10
51,100630105000002,2020-09-11,10
52,100630105000002,2020-09-11,5
55,100630105000002,2020-09-11,6
56,100630105000002,2020-09-11,5
57,100630105000002,2020-09-11,10
61,100630105000002,2020-09-11,5
63,100630105000002,2020-09-11,9
64,100630105000002,2020-09-11,9
67,100630105000002,2020-09-11,10
68,100630105000002,2020-09-11,9
69,100630105000002,2020-09-11,10
7,100630105000002,2020-09-11,11
73,100630105000002,2020-09-11,9
74,100630105000002,2020-09-11,5
76,100630105000002,2020-09-11,19
79,100630105000002,2020-09-11,9
8,100630105000002,2020-09-11,11
81,100630105000002,2020-09-11,6
82,100630105000002,2020-09-11,20
84,100630105000002,2020-09-11,6
85,100630105000002,2020-09-11,5
88,100630105000002,2020-09-11,10
89,100630105000002,2020-09-11,11
90,100630105000002,2020-09-11,10
91,100630105000002,2020-09-11,6
95,100630105000002,2020-09-11,9
96,100630105000002,2020-09-11,20
99,100630105000002,2020-09-11,6
220,100630105000002,2020-09-11,10
225,100630105000002,2020-09-11,10
VZ01,100630105000002,2020-09-11,2024
10,100630105000002,2020-09-12,6
100,100630105000002,2020-09-12,23
104,100630105000002,2020-09-12,9
105,100630105000002,2020-09-12,9
106,100630105000002,2020-09-12,9
109,100630105000002,2020-09-12,20
11,100630105000002,2020-09-12,17
114,100630105000002,2020-09-12,6
117,100630105000002,2020-09-12,9
119,100630105000002,2020-09-12,6
121,100630105000002,2020-09-12,9
122,100630105000002,2020-09-12,5
123,100630105000002,2020-09-12,6
130,100630105000002,2020-09-12,9
133,100630105000002,2020-09-12,10
135,100630105000002,2020-09-12,6
136,100630105000002,2020-09-12,9
141,100630105000002,2020-09-12,10
143,100630105000002,2020-09-12,20
144,100630105000002,2020-09-12,10
147,100630105000002,2020-09-12,6
149,100630105000002,2020-09-12,5
15,100630105000002,2020-09-12,10
150,100630105000002,2020-09-12,6
152,100630105000002,2020-09-12,9
156,100630105000002,2020-09-12,9
159,100630105000002,2020-09-12,9
160,100630105000002,2020-09-12,10
162,100630105000002,2020-09-12,9
163,100630105000002,2020-09-12,5
164,100630105000002,2020-09-12,11
166,100630105000002,2020-09-12,9
167,100630105000002,2020-09-12,10
168,100630105000002,2020-09-12,6
170,100630105000002,2020-09-12,6
171,100630105000002,2020-09-12,8
172,100630105000002,2020-09-12,6
173,100630105000002,2020-09-12,10
174,100630105000002,2020-09-12,6
175,100630105000002,2020-09-12,6
179,100630105000002,2020-09-12,10
18,100630105000002,2020-09-12,6
180,100630105000002,2020-09-12,9
181,100630105000002,2020-09-12,9
182,100630105000002,2020-09-12,9
183,100630105000002,2020-09-12,20
184,100630105000002,2020-09-12,6
185,100630105000002,2020-09-12,5
186,100630105000002,2020-09-12,9
188,100630105000002,2020-09-12,6
189,100630105000002,2020-09-12,6
201,100630105000002,2020-09-12,6
202,100630105000002,2020-09-12,10
203,100630105000002,2020-09-12,6
21,100630105000002,2020-09-12,9
213,100630105000002,2020-09-12,6
214,100630105000002,2020-09-12,9
215,100630105000002,2020-09-12,9
216,100630105000002,2020-09-12,6
217,100630105000002,2020-09-12,9
218,100630105000002,2020-09-12,6
219,100630105000002,2020-09-12,9
22,100630105000002,2020-09-12,10
221,100630105000002,2020-09-12,10
26,100630105000002,2020-09-12,6
27,100630105000002,2020-09-12,9
28,100630105000002,2020-09-12,5
29,100630105000002,2020-09-12,8
3,100630105000002,2020-09-12,9
3005,100630105000002,2020-09-12,10
3202,100630105000002,2020-09-12,9
3205,100630105000002,2020-09-12,9
3208,100630105000002,2020-09-12,10
3245,100630105000002,2020-09-12,5
35,100630105000002,2020-09-12,5
36,100630105000002,2020-09-12,5
37,100630105000002,2020-09-12,11
4,100630105000002,2020-09-12,9
4104,100630105000002,2020-09-12,11
4123,100630105000002,2020-09-12,10
4129,100630105000002,2020-09-12,10
4133,100630105000002,2020-09-12,9
4134,100630105000002,2020-09-12,9
42,100630105000002,2020-09-12,20
43,100630105000002,2020-09-12,6
44,100630105000002,2020-09-12,6
45,100630105000002,2020-09-12,6
46,100630105000002,2020-09-12,9
47,100630105000002,2020-09-12,10
4803,100630105000002,2020-09-12,9
4805,100630105000002,2020-09-12,10
4904,100630105000002,2020-09-12,10
4906,100630105000002,2020-09-12,19
5,100630105000002,2020-09-12,11
50,100630105000002,2020-09-12,10
51,100630105000002,2020-09-12,10
52,100630105000002,2020-09-12,5
55,100630105000002,2020-09-12,6
56,100630105000002,2020-09-12,5
57,100630105000002,2020-09-12,10
61,100630105000002,2020-09-12,5
